event,reason,step,position,entry_price,exit_price,realized_pips,cost_pips,net_pips,equity_usd,time_in_trade
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,199,-1,27.569998158138787,27.581998158138788,-120.00000000000455,1.0,-121.00000000000455,-174100.00000000716,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,200,-1,25.509982627994845,25.521982627994845,-120.00000000000455,1.0,-121.00000000000455,-175310.00000000722,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,201,-1,29.619998185899544,29.631998185899544,-120.00000000000455,1.0,-121.00000000000455,-176520.00000000728,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,202,-1,28.030000523434502,28.042000523434503,-120.00000000000455,1.0,-121.00000000000455,-177730.00000000733,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,203,-1,23.449984060692046,23.461984060692046,-120.00000000000455,1.0,-121.00000000000455,-178940.0000000074,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,204,-1,21.48999059562868,21.50199059562868,-120.00000000000455,1.0,-121.00000000000455,-180150.00000000745,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,205,-1,25.799994849552533,25.811994849552534,-120.00000000000455,1.0,-121.00000000000455,-181360.0000000075,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,206,-1,28.519987668517317,28.531987668517317,-120.00000000000455,1.0,-121.00000000000455,-182570.00000000757,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,207,-1,26.839993169020143,26.851993169020144,-120.00000000000455,1.0,-121.00000000000455,-183780.00000000763,0
CLOSE,TP_HIT,208,-1,25.039991668962887,25.033991668962887,60.000000000002274,1.0,59.000000000002274,-183190.0000000076,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,209,-1,23.839983071711803,23.851983071711803,-120.00000000000455,1.0,-121.00000000000455,-184400.00000000765,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,210,-1,23.939997676051394,23.951997676051395,-120.00000000000455,1.0,-121.00000000000455,-185610.0000000077,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,211,-1,21.889987891890062,21.901987891890062,-120.00000000000455,1.0,-121.00000000000455,-186820.00000000777,0
CLOSE,TP_HIT,212,-1,23.119985881505865,23.113985881505865,60.000000000002274,1.0,59.000000000002274,-186230.00000000774,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,213,-1,21.30999440612953,21.32199440612953,-120.00000000000455,1.0,-121.00000000000455,-187440.0000000078,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,214,-1,20.289994124704013,20.301994124704013,-120.00000000000455,1.0,-121.00000000000455,-188650.00000000786,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,215,-1,19.559982654095794,19.571982654095795,-120.00000000000455,1.0,-121.00000000000455,-189860.00000000792,0
CLOSE,TP_HIT,216,-1,17.84998505263865,17.84398505263865,60.000000000002274,1.0,59.000000000002274,-189270.0000000079,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,217,-1,17.35999304382821,17.371993043828212,-120.00000000000455,1.0,-121.00000000000455,-190480.00000000795,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,218,-1,14.919980824147132,14.931980824147132,-120.00000000000455,1.0,-121.00000000000455,-191690.000000008,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,219,-1,14.489989013971396,14.501989013971397,-120.00000000000455,1.0,-121.00000000000455,-192900.00000000806,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,220,-1,17.239998255369308,17.25199825536931,-120.00000000000455,1.0,-121.00000000000455,-194110.00000000812,0
CLOSE,SL_HIT,221,-1,14.409999491663068,14.421999491663069,-120.00000000000455,1.0,-121.00000000000455,-195320.00000000818,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,222,-1,15.68998053330106,15.701980533301061,-120.00000000000455,1.0,-121.00000000000455,-196530.00000000824,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,223,-1,18.369995510126653,18.381995510126654,-120.00000000000455,1.0,-121.00000000000455,-197740.0000000083,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,224,-1,19.27998291828114,19.29198291828114,-120.00000000000455,1.0,-121.00000000000455,-198950.00000000835,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,225,-1,19.21998010335983,19.23198010335983,-120.00000000000455,1.0,-121.00000000000455,-200160.0000000084,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,226,-1,19.679999515295677,19.691999515295677,-120.00000000000455,1.0,-121.00000000000455,-201370.00000000847,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,227,-1,18.20999735210801,18.221997352108012,-120.00000000000455,1.0,-121.00000000000455,-202580.00000000853,0
CLOSE,TP_HIT,228,-1,20.569998450805702,20.563998450805702,60.000000000002274,1.0,59.000000000002274,-201990.0000000085,0
CLOSE,SL_HIT,229,-1,18.689993277077996,18.701993277077996,-120.00000000000455,1.0,-121.00000000000455,-203200.00000000856,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,230,-1,18.979986194049687,18.991986194049687,-120.00000000000455,1.0,-121.00000000000455,-204410.00000000861,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,231,-1,20.639990640363195,20.651990640363195,-120.00000000000455,1.0,-121.00000000000455,-205620.00000000867,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,232,-1,20.889997170771384,20.901997170771384,-120.00000000000455,1.0,-121.00000000000455,-206830.00000000873,0
CLOSE,TP_HIT,233,-1,20.26999755507947,20.26399755507947,60.000000000002274,1.0,59.000000000002274,-206240.0000000087,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,234,-1,18.989990162024675,19.001990162024676,-120.00000000000455,1.0,-121.00000000000455,-207450.00000000876,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,235,-1,18.87999081211424,18.89199081211424,-120.00000000000455,1.0,-121.00000000000455,-208660.00000000882,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,236,-1,17.80998368138855,17.821983681388552,-120.00000000000455,1.0,-121.00000000000455,-209870.00000000888,0
CLOSE,SL_HIT,237,-1,16.329999638998665,16.341999638998665,-120.00000000000455,1.0,-121.00000000000455,-211080.00000000893,0
CLOSE,SL_HIT,238,-1,16.97999830169529,16.99199830169529,-120.00000000000455,1.0,-121.00000000000455,-212290.000000009,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,239,-1,17.999995584252925,18.011995584252926,-120.00000000000455,1.0,-121.00000000000455,-213500.00000000905,0
CLOSE,SL_HIT,240,-1,20.349999270634527,20.361999270634527,-120.00000000000455,1.0,-121.00000000000455,-214710.0000000091,0
CLOSE,TP_HIT,241,-1,25.479991420690407,25.473991420690407,60.000000000002274,1.0,59.000000000002274,-214120.00000000908,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,242,-1,23.12999059625453,23.14199059625453,-120.00000000000455,1.0,-121.00000000000455,-215330.00000000914,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,243,-1,23.449993033093428,23.461993033093428,-120.00000000000455,1.0,-121.00000000000455,-216540.0000000092,0
CLOSE,TP_HIT,244,-1,23.569994652641785,23.563994652641785,60.000000000002274,1.0,59.000000000002274,-215950.00000000917,0
CLOSE,SL_HIT,245,-1,22.609991033861643,22.621991033861644,-120.00000000000455,1.0,-121.00000000000455,-217160.00000000923,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,246,-1,24.71998822803884,24.73198822803884,-120.00000000000455,1.0,-121.00000000000455,-218370.00000000928,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,247,-1,26.91998758891661,26.93198758891661,-120.00000000000455,1.0,-121.00000000000455,-219580.00000000934,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,248,-1,25.63998262505874,25.65198262505874,-120.00000000000455,1.0,-121.00000000000455,-220790.0000000094,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,249,-1,24.26998911678104,24.28198911678104,-120.00000000000455,1.0,-121.00000000000455,-222000.00000000946,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,250,-1,25.61998429058271,25.63198429058271,-120.00000000000455,1.0,-121.00000000000455,-223210.00000000952,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,251,-1,24.639988771678016,24.651988771678017,-120.00000000000455,1.0,-121.00000000000455,-224420.00000000958,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,252,-1,24.559994385310937,24.571994385310937,-120.00000000000455,1.0,-121.00000000000455,-225630.00000000963,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,253,-1,24.489995646041788,24.501995646041788,-120.00000000000455,1.0,-121.00000000000455,-226840.0000000097,0
CLOSE,SL_HIT,254,-1,24.459990179714026,24.471990179714027,-120.00000000000455,1.0,-121.00000000000455,-228050.00000000975,0
CLOSE,SL_HIT,255,-1,26.789980556447546,26.801980556447546,-120.00000000000455,1.0,-121.00000000000455,-229260.0000000098,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,256,-1,27.089995170217822,27.101995170217823,-120.00000000000455,1.0,-121.00000000000455,-230470.00000000987,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,257,-1,26.2099960436073,26.2219960436073,-120.00000000000455,1.0,-121.00000000000455,-231680.00000000992,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,258,-1,28.019980445768443,28.031980445768443,-120.00000000000455,1.0,-121.00000000000455,-232890.00000000998,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,259,-1,27.239996034123042,27.251996034123042,-120.00000000000455,1.0,-121.00000000000455,-234100.00000001004,0
CLOSE,SL_HIT,260,-1,27.649988414700175,27.661988414700176,-120.00000000000455,1.0,-121.00000000000455,-235310.0000000101,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,261,-1,29.919987158555518,29.93198715855552,-120.00000000000455,1.0,-121.00000000000455,-236520.00000001016,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,262,-1,28.63999317606796,28.65199317606796,-120.00000000000455,1.0,-121.00000000000455,-237730.00000001022,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,263,-1,28.27999382309894,28.29199382309894,-120.00000000000455,1.0,-121.00000000000455,-238940.00000001027,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,264,-1,28.299985120164116,28.311985120164117,-120.00000000000455,1.0,-121.00000000000455,-240150.00000001033,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,265,-1,27.069986560353897,27.081986560353897,-120.00000000000455,1.0,-121.00000000000455,-241360.0000000104,0
CLOSE,SL_HIT,266,-1,27.179994719519314,27.191994719519315,-120.00000000000455,1.0,-121.00000000000455,-242570.00000001045,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,267,-1,27.959991419427233,27.971991419427233,-120.00000000000455,1.0,-121.00000000000455,-243780.0000000105,0
CLOSE,SL_HIT,268,-1,28.14999652184537,28.16199652184537,-120.00000000000455,1.0,-121.00000000000455,-244990.00000001056,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,269,-1,30.069989319764996,30.081989319764997,-120.00000000000455,1.0,-121.00000000000455,-246200.00000001062,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,270,-1,30.58999588732805,30.60199588732805,-120.00000000000455,1.0,-121.00000000000455,-247410.00000001068,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,271,-1,31.59999816660405,31.61199816660405,-120.00000000000455,1.0,-121.00000000000455,-248620.00000001074,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,272,-1,32.27999978311525,32.29199978311525,-120.00000000000455,1.0,-121.00000000000455,-249830.0000000108,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,273,-1,33.329981183520914,33.341981183520915,-120.00000000000455,1.0,-121.00000000000455,-251040.00000001086,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,274,-1,33.36999343734219,33.38199343734219,-120.00000000000455,1.0,-121.00000000000455,-252250.0000000109,0
CLOSE,SL_HIT,275,-1,33.179988611572014,33.191988611572015,-120.00000000000455,1.0,-121.00000000000455,-253460.00000001097,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,276,-1,35.569987845470344,35.581987845470344,-120.00000000000455,1.0,-121.00000000000455,-254670.00000001103,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,277,-1,34.859991511327685,34.871991511327685,-120.00000000000455,1.0,-121.00000000000455,-255880.0000000111,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,278,-1,37.81999220587374,37.83199220587374,-120.00000000000455,1.0,-121.00000000000455,-257090.00000001115,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,279,-1,38.389981513375886,38.40198151337589,-120.00000000000455,1.0,-121.00000000000455,-258300.0000000112,0
CLOSE,SL_HIT,280,-1,36.82998817085713,36.84198817085713,-120.00000000000455,1.0,-121.00000000000455,-259510.00000001126,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,281,-1,38.67998518687583,38.69198518687583,-120.00000000000455,1.0,-121.00000000000455,-260720.00000001132,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,282,-1,37.26998669632874,37.281986696328744,-120.00000000000455,1.0,-121.00000000000455,-261930.00000001138,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,283,-1,38.2699880742486,38.2819880742486,-120.00000000000455,1.0,-121.00000000000455,-263140.0000000114,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,284,-1,34.959985372313575,34.971985372313576,-120.00000000000455,1.0,-121.00000000000455,-264350.00000001147,0
CLOSE,SL_HIT,285,-1,37.77998451895574,37.79198451895574,-120.00000000000455,1.0,-121.00000000000455,-265560.0000000115,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,286,-1,38.79998984821853,38.81198984821853,-120.00000000000455,1.0,-121.00000000000455,-266770.0000000116,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,287,-1,37.77998371638012,37.79198371638012,-120.00000000000455,1.0,-121.00000000000455,-267980.00000001164,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,288,-1,34.48998255274538,34.50198255274538,-120.00000000000455,1.0,-121.00000000000455,-269190.0000000117,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,289,-1,37.34998913664952,37.36198913664952,-120.00000000000455,1.0,-121.00000000000455,-270400.00000001176,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,290,-1,36.19999589325918,36.21199589325918,-120.00000000000455,1.0,-121.00000000000455,-271610.0000000118,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,291,-1,38.279980410772396,38.291980410772396,-120.00000000000455,1.0,-121.00000000000455,-272820.0000000119,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,292,-1,38.879993360860105,38.891993360860106,-120.00000000000455,1.0,-121.00000000000455,-274030.00000001193,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,293,-1,38.87999284576588,38.89199284576588,-120.00000000000455,1.0,-121.00000000000455,-275240.000000012,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,294,-1,38.049982929859034,38.061982929859035,-120.00000000000455,1.0,-121.00000000000455,-276450.00000001205,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,295,-1,38.02999511986543,38.04199511986543,-120.00000000000455,1.0,-121.00000000000455,-277660.0000000121,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,296,-1,38.90999216846428,38.92199216846428,-120.00000000000455,1.0,-121.00000000000455,-278870.00000001217,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,297,-1,41.429984418100084,41.441984418100084,-120.00000000000455,1.0,-121.00000000000455,-280080.0000000122,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,298,-1,40.38999434740962,40.40199434740962,-120.00000000000455,1.0,-121.00000000000455,-281290.0000000123,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,299,-1,41.439986310519345,41.451986310519345,-120.00000000000455,1.0,-121.00000000000455,-282500.00000001234,0
CLOSE,TP_HIT,300,-1,41.76999444610974,41.76399444610974,60.000000000002274,1.0,59.000000000002274,-281910.00000001234,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,301,-1,40.54998354663354,40.56198354663354,-120.00000000000455,1.0,-121.00000000000455,-283120.0000000124,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,302,-1,41.22998571081156,41.24198571081156,-120.00000000000455,1.0,-121.00000000000455,-284330.00000001246,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,303,-1,42.34999019779512,42.36199019779512,-120.00000000000455,1.0,-121.00000000000455,-285540.0000000125,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,304,-1,43.099980933722144,43.111980933722144,-120.00000000000455,1.0,-121.00000000000455,-286750.0000000126,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,305,-1,41.22998260710871,41.24198260710871,-120.00000000000455,1.0,-121.00000000000455,-287960.00000001263,0
CLOSE,TP_HIT,306,-1,43.109981003270974,43.103981003270974,60.000000000002274,1.0,59.000000000002274,-287370.00000001263,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,307,-1,41.809994837633454,41.821994837633454,-120.00000000000455,1.0,-121.00000000000455,-288580.0000000127,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,308,-1,42.31998087710828,42.33198087710828,-120.00000000000455,1.0,-121.00000000000455,-289790.00000001275,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,309,-1,42.399998850178875,42.411998850178875,-120.00000000000455,1.0,-121.00000000000455,-291000.0000000128,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,310,-1,44.08999974632102,44.10199974632102,-120.00000000000455,1.0,-121.00000000000455,-292210.00000001286,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,311,-1,43.71999723818496,43.73199723818496,-120.00000000000455,1.0,-121.00000000000455,-293420.0000000129,0
CLOSE,SL_HIT,312,-1,42.249994018662726,42.261994018662726,-120.00000000000455,1.0,-121.00000000000455,-294630.000000013,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,313,-1,43.529993676514785,43.541993676514785,-120.00000000000455,1.0,-121.00000000000455,-295840.00000001304,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,314,-1,44.04999248310537,44.06199248310537,-120.00000000000455,1.0,-121.00000000000455,-297050.0000000131,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,315,-1,42.719988826063755,42.731988826063755,-120.00000000000455,1.0,-121.00000000000455,-298260.00000001315,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,316,-1,43.169988697207366,43.181988697207366,-120.00000000000455,1.0,-121.00000000000455,-299470.0000000132,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,317,-1,43.649996307102874,43.661996307102875,-120.00000000000455,1.0,-121.00000000000455,-300680.0000000133,0
CLOSE,SL_HIT,318,-1,44.849990499970495,44.861990499970496,-120.00000000000455,1.0,-121.00000000000455,-301890.00000001333,0
CLOSE,SL_HIT,319,-1,45.009994371131924,45.021994371131925,-120.00000000000455,1.0,-121.00000000000455,-303100.0000000134,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,320,-1,46.24999973560624,46.26199973560624,-120.00000000000455,1.0,-121.00000000000455,-304310.00000001345,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,321,-1,45.80998926251931,45.82198926251931,-120.00000000000455,1.0,-121.00000000000455,-305520.0000000135,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,322,-1,45.24998099885499,45.26198099885499,-120.00000000000455,1.0,-121.00000000000455,-306730.00000001356,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,323,-1,45.209995957692634,45.221995957692634,-120.00000000000455,1.0,-121.00000000000455,-307940.0000000136,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,324,-1,46.24999158056149,46.26199158056149,-120.00000000000455,1.0,-121.00000000000455,-309150.0000000137,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,325,-1,46.36999899031784,46.38199899031784,-120.00000000000455,1.0,-121.00000000000455,-310360.00000001374,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,326,-1,46.169981767254846,46.18198176725485,-120.00000000000455,1.0,-121.00000000000455,-311570.0000000138,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,327,-1,48.04999023288595,48.061990232885954,-120.00000000000455,1.0,-121.00000000000455,-312780.00000001385,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,328,-1,47.119996808728835,47.131996808728836,-120.00000000000455,1.0,-121.00000000000455,-313990.0000000139,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,329,-1,48.159988298143595,48.171988298143596,-120.00000000000455,1.0,-121.00000000000455,-315200.00000001397,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,330,-1,48.88999086075669,48.90199086075669,-120.00000000000455,1.0,-121.00000000000455,-316410.000000014,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,331,-1,50.65998651231589,50.67198651231589,-120.00000000000455,1.0,-121.00000000000455,-317620.0000000141,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,332,-1,49.70999961068414,49.72199961068414,-120.00000000000455,1.0,-121.00000000000455,-318830.00000001414,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,333,-1,50.15998586695403,50.17198586695403,-120.00000000000455,1.0,-121.00000000000455,-320040.0000000142,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,334,-1,50.80999987599548,50.82199987599548,-120.00000000000455,1.0,-121.00000000000455,-321250.00000001426,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,335,-1,51.379985355525605,51.391985355525605,-120.00000000000455,1.0,-121.00000000000455,-322460.0000000143,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,336,-1,51.04999254402878,51.06199254402878,-120.00000000000455,1.0,-121.00000000000455,-323670.0000000144,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,337,-1,50.20999317248274,50.22199317248274,-120.00000000000455,1.0,-121.00000000000455,-324880.00000001444,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,338,-1,50.09998133052926,50.11198133052926,-120.00000000000455,1.0,-121.00000000000455,-326090.0000000145,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,339,-1,49.48998150989933,49.50198150989933,-120.00000000000455,1.0,-121.00000000000455,-327300.00000001455,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,340,-1,52.019994401671504,52.031994401671504,-120.00000000000455,1.0,-121.00000000000455,-328510.0000000146,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,341,-1,53.279990286159375,53.291990286159376,-120.00000000000455,1.0,-121.00000000000455,-329720.00000001467,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,342,-1,52.359994160590304,52.371994160590305,-120.00000000000455,1.0,-121.00000000000455,-330930.0000000147,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,343,-1,53.99999098538959,54.01199098538959,-120.00000000000455,1.0,-121.00000000000455,-332140.0000000148,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,344,-1,52.419994686265916,52.43199468626592,-120.00000000000455,1.0,-121.00000000000455,-333350.00000001484,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,345,-1,47.19998041159545,47.21198041159545,-120.00000000000455,1.0,-121.00000000000455,-334560.0000000149,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,346,-1,50.06999210506739,50.08199210506739,-120.00000000000455,1.0,-121.00000000000455,-335770.00000001496,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,347,-1,47.89998129267122,47.91198129267122,-120.00000000000455,1.0,-121.00000000000455,-336980.000000015,0
CLOSE,SL_HIT,348,-1,49.729983633629665,49.741983633629665,-120.00000000000455,1.0,-121.00000000000455,-338190.0000000151,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,349,-1,50.62998141452244,50.64198141452244,-120.00000000000455,1.0,-121.00000000000455,-339400.00000001513,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,350,-1,50.70999136678099,50.72199136678099,-120.00000000000455,1.0,-121.00000000000455,-340610.0000000152,0
CLOSE,TP_HIT,351,-1,49.009987054219984,49.003987054219984,60.000000000002274,1.0,59.000000000002274,-340020.0000000152,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,352,-1,45.04998978337993,45.06198978337993,-120.00000000000455,1.0,-121.00000000000455,-341230.00000001525,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,353,-1,43.979993098091064,43.991993098091065,-120.00000000000455,1.0,-121.00000000000455,-342440.0000000153,0
CLOSE,SL_HIT,354,-1,44.079986240249234,44.091986240249234,-120.00000000000455,1.0,-121.00000000000455,-343650.00000001537,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,355,-1,46.90998639148482,46.92198639148482,-120.00000000000455,1.0,-121.00000000000455,-344860.0000000154,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,356,-1,48.07999283014875,48.09199283014875,-120.00000000000455,1.0,-121.00000000000455,-346070.0000000155,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,357,-1,49.81998932919596,49.83198932919596,-120.00000000000455,1.0,-121.00000000000455,-347280.00000001554,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,358,-1,49.57999027179969,49.59199027179969,-120.00000000000455,1.0,-121.00000000000455,-348490.0000000156,0
CLOSE,TP_HIT,359,-1,50.04999392240288,50.043993922402876,60.000000000002274,1.0,59.000000000002274,-347900.0000000156,0
CLOSE,TP_HIT,360,-1,46.37998847564243,46.37398847564243,60.000000000002274,1.0,59.000000000002274,-347310.0000000156,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,361,-1,44.629999740891215,44.641999740891215,-120.00000000000455,1.0,-121.00000000000455,-348520.00000001566,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,362,-1,45.99999745348658,46.01199745348658,-120.00000000000455,1.0,-121.00000000000455,-349730.0000000157,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,363,-1,46.12998906818867,46.14198906818867,-120.00000000000455,1.0,-121.00000000000455,-350940.0000000158,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,364,-1,47.359996065053025,47.371996065053025,-120.00000000000455,1.0,-121.00000000000455,-352150.00000001583,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,365,-1,48.72998037259343,48.74198037259343,-120.00000000000455,1.0,-121.00000000000455,-353360.0000000159,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,366,-1,48.35999645526399,48.37199645526399,-120.00000000000455,1.0,-121.00000000000455,-354570.00000001595,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,367,-1,47.21999206587017,47.23199206587017,-120.00000000000455,1.0,-121.00000000000455,-355780.000000016,0
CLOSE,SL_HIT,368,-1,46.639998512046894,46.651998512046895,-120.00000000000455,1.0,-121.00000000000455,-356990.00000001607,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,369,-1,47.289991499081474,47.301991499081474,-120.00000000000455,1.0,-121.00000000000455,-358200.0000000161,0
