seed,trader_count,capital_multiple,trader_base_qty,traditional_return_fwd,tokenized_return_fwd,spread_return_fwd,traditional_volatility_fwd,tokenized_volatility_fwd,spread_volatility_fwd,traditional_sharpe_fwd,tokenized_sharpe_fwd,spread_sharpe_fwd,traditional_micro_return_fwd,tokenized_micro_return_fwd,spread_micro_return_fwd,traditional_stress_fwd,tokenized_stress_fwd,spread_stress_fwd
84,1000,40.0,2,5.8752178982758085,5.3126121750881605,-0.562605723187648,3.039370091735023,3.249898363160942,0.21052827142591912,1.9330380048985556,1.634701021825484,-0.29833698307307155,4.518471232472199,21.497510296920154,16.979039064447957,62.5,43.33333333333333,-19.16666666666667
85,1000,40.0,2,17.305404815698534,16.16869725571346,-1.136707559985073,3.8053235707913933,3.2888890828364192,-0.516434487954974,4.547682869475283,4.9161576594639,0.3684747899886167,14.255431902490724,25.673042939803658,11.417611037312934,93.33333333333334,49.16666666666667,-44.16666666666667
86,1000,40.0,2,5.39918494900653,13.225457557052401,7.826272608045871,3.4965471148680405,6.2428766003209875,2.746329485452947,1.5441476324022865,2.118487742713414,0.5743401103111274,6.386998266090416,26.40226877366352,20.015270507573103,94.16666666666666,64.16666666666667,-29.999999999999986
87,1000,40.0,2,5.074947622298698,9.506347497014534,4.4313998747158365,3.2708592243098544,2.0002177394792637,-1.2706414848305907,1.5515640613880295,4.752656328050272,3.2010922666622426,4.740698175549496,22.87101845102706,18.130320275477562,76.66666666666666,30.0,-46.66666666666666
88,1000,40.0,2,23.647271080705057,29.995471938925135,6.348200858220078,3.292042649895351,5.850053996745125,2.558011346849774,7.183160607429181,5.127383773827409,-2.0557768336017714,6.637334846116194,26.42891608544984,19.791581239333645,77.5,78.33333333333333,0.8333333333333286
89,1000,40.0,2,-1.0855615851498412,5.015120908615289,6.100682493765131,2.695083282905449,3.8829090052624498,1.1878257223570006,-0.4027933355660704,1.291588574910813,1.6943819104768834,6.575734720748594,25.236057769535194,18.6603230487866,65.83333333333334,50.0,-15.833333333333343
90,1000,40.0,2,2.269895901518182,4.624956889573961,2.3550609880557793,3.4703406922219875,3.80901367706723,0.33867298484524255,0.6540844553405546,1.2142137786008085,0.5601293232602539,6.2459030533034365,23.231666798396986,16.98576374509355,83.33333333333334,45.833333333333336,-37.50000000000001
91,1000,40.0,2,23.39693734148853,35.876789815851026,12.479852474362495,4.249144600433373,5.770898615055707,1.521754014622334,5.5062699770448535,6.216846319609915,0.7105763425650613,7.794039098386918,28.671564332412203,20.877525234025285,93.33333333333334,72.5,-20.833333333333343
92,1000,40.0,2,31.885996091321367,29.030502239396007,-2.8554938519253596,3.479724139019395,6.175105140386785,2.69538100136739,9.163368938868532,4.701215862630259,-4.462153076238272,7.2095963882005565,25.648558612910843,18.438962224710288,80.0,62.5,-17.5
93,1000,40.0,2,4.70894890329423,8.356736136038911,3.6477872327446814,3.4116517937579243,5.034798466190692,1.6231466724327674,1.380254840751886,1.6597955592771887,0.2795407185253027,5.067146554654078,25.18464761860171,20.11750106394763,77.5,62.5,-15.0
94,1000,40.0,2,23.513540779530338,23.98957372879964,0.4760329492693032,3.640206492515859,6.046336417165683,2.406129924649824,6.459397517111565,3.9676213947825847,-2.4917761223289805,6.894719616435796,25.065650074175117,18.17093045773932,95.0,60.0,-35.0
95,1000,40.0,2,12.606075109506353,15.675068214184318,3.068993104677965,3.41433241110561,4.167675179119592,0.7533427680139821,3.6921053932836974,3.761106022061831,0.06900062877813351,8.67656156045733,25.571980617064337,16.895419056607007,93.33333333333333,45.0,-48.33333333333333
96,1000,40.0,2,16.655991704029027,16.075555274018072,-0.5804364300109555,3.189586216864381,4.849735325648583,1.6601491087842017,5.221991371784646,3.3147283706391124,-1.9072630011455334,7.7078615685034935,25.641070614235105,17.933209045731612,72.5,55.0,-17.5
97,1000,40.0,2,18.970464372605456,11.648378461444619,-7.322085911160837,2.7842563029577603,4.905021441057491,2.1207651380997303,6.813476314106868,2.3747864512766133,-4.438689862830255,6.7695073281497375,21.770788931255368,15.00128160310563,71.66666666666667,43.33333333333333,-28.333333333333343
98,1000,40.0,2,17.89499121368461,23.567267514563706,5.672276300879098,4.360492534362055,5.48063801207837,1.1201454777163153,4.103892180221945,4.300095620733491,0.19620344051154603,6.998953538825403,25.518800980337875,18.51984744151247,90.0,55.833333333333336,-34.166666666666664
99,1000,40.0,2,4.952713434733758,5.803425841855714,0.8507124071219563,3.1440689011472607,4.587967646476705,1.4438987453294443,1.5752560107466247,1.2649230092789365,-0.31033300146768816,6.68563177517727,25.359803082816757,18.674171307639487,72.5,60.0,-12.5
100,1000,40.0,2,43.396655804012376,40.4595160840014,-2.9371397200109755,3.2463797320966714,5.290083479716485,2.043703747619814,13.367707842355424,7.64818102382191,-5.719526818533514,6.396874176078282,26.96666051925165,20.56978634317337,90.83333333333333,53.333333333333336,-37.49999999999999
101,1000,40.0,2,2.030119817657572,3.2421386525147255,1.2120188348571537,3.4307654197325252,4.019034293737361,0.5882688740048359,0.5917396176319881,0.8066959412530446,0.21495632362105643,7.020321984692535,24.424851223114153,17.404529238421617,86.66666666666667,60.0,-26.66666666666667
102,1000,40.0,2,7.021779269926398,11.443794562103648,4.4220152921772495,3.445921391554007,4.247893693813626,0.8019723022596188,2.0377073276067352,2.693992690723333,0.6562853631165977,6.8731607139076445,25.61626436882061,18.743103654912964,70.0,44.16666666666667,-25.83333333333333
103,1000,40.0,2,45.377741177905875,37.203065943115355,-8.17467523479052,3.812707439434825,5.99934089432615,2.186633454891325,11.901710765574089,6.20119219734621,-5.700518568227879,7.418818321476484,27.788556213914095,20.369737892437612,93.33333333333333,65.0,-28.33333333333333
