seed,trader_count,traditional_return_fwd,tokenized_return_fwd,spread_return_fwd,traditional_volatility_fwd,tokenized_volatility_fwd,spread_volatility_fwd,traditional_micro_return_fwd,tokenized_micro_return_fwd,spread_micro_return_fwd,traditional_stress_fwd,tokenized_stress_fwd,spread_stress_fwd
68,1000,20.19843699777819,19.98798773435062,-0.2104492634275701,3.29292058708223,5.202355647004009,1.9094350599217793,11.90225035161745,11.568421205702295,-0.3338291459151552,72.5,63.333333333333336,-9.166666666666664
69,1000,2.8503323315291373,5.996748242150374,3.1464159106212364,3.1942388291983996,2.4703716373781783,-0.7238671918202213,10.881085612899444,2.8833732825667147,-7.997712330332729,81.66666666666666,32.5,-49.16666666666666
70,1000,14.189488798327666,19.08894472715499,4.899455928827322,3.9899078843829843,3.43388590151106,-0.5560219828719242,12.683337950516794,9.462272816505779,-3.221065134011015,93.33333333333333,67.5,-25.83333333333333
71,1000,21.2696870945567,18.559654271979277,-2.710032822577425,2.8415615905959246,3.2508962886352686,0.40933469803934397,12.880698275390955,12.754752100667211,-0.1259461747237438,74.16666666666666,32.5,-41.66666666666666
72,1000,7.29792061112402,11.765216514049893,4.467295902925873,3.453552292616824,5.667388549060638,2.213836256443814,13.159653417259198,10.679169282149847,-2.480484135109352,74.16666666666666,55.0,-19.166666666666657
73,1000,22.6785475481605,12.45873716365069,-10.219810384509808,3.062182264572855,2.9498009552005757,-0.11238130937227941,17.069962210193033,2.2132440797175024,-14.856718130475532,90.83333333333334,22.5,-68.33333333333334
74,1000,5.208443308909949,6.201801370618276,0.9933580617083271,2.7562566546144733,3.59492027097831,0.8386636163638368,16.735713092750327,4.148984384656584,-12.586728708093743,57.5,49.16666666666667,-8.333333333333329
75,1000,3.807794365027406,9.25695221605185,5.449157851024444,3.0070588555873066,4.126955542216979,1.119896686629672,12.508309155320596,9.876897485907165,-2.6314116694134313,77.5,42.5,-35.0
76,1000,25.67246399252987,20.4522899554467,-5.220174037083169,3.4533713985718624,4.5443406412757605,1.0909692427038982,14.44703973920538,12.944763418943438,-1.5022763202619416,86.66666666666666,48.33333333333333,-38.33333333333333
77,1000,8.967907073863701,9.10468736436345,0.1367802904997486,3.2526082913429106,2.2816545623338014,-0.9709537290091093,11.369813336660805,1.5661392075267733,-9.80367412913403,73.33333333333334,45.833333333333336,-27.500000000000007
78,1000,2.864409205337015,2.3944762347178017,-0.46993297061921346,3.2803246457797814,4.7410861255967,1.4607614798169188,11.420723511191632,1.8829055251122773,-9.537817986079354,83.33333333333333,56.66666666666667,-26.666666666666657
79,1000,4.178719989864654,1.9874199671070292,-2.191300022757625,3.161193608278339,3.3936952734759114,0.2325016651975722,11.644933536184944,1.9628847789785464,-9.682048757206397,74.16666666666666,38.33333333333333,-35.83333333333333
80,1000,-5.667818624173282,2.1486001722070824,7.816418796380365,3.507069704662389,2.478544990097438,-1.0285247145649508,9.467974421622372,3.0312137215316337,-6.436760700090739,95.83333333333333,44.166666666666664,-51.666666666666664
81,1000,7.116563553566024,1.8091128988740879,-5.307450654691936,3.287636066552879,3.3227121829589965,0.0350761164061173,11.01615213208924,2.5632139057262693,-8.45293822636297,84.16666666666666,54.166666666666664,-29.999999999999993
82,1000,21.952180859674677,22.95046582721576,0.9982849675410819,3.409696503485281,3.1920093337249926,-0.21768716976028823,14.313483360536639,17.08720404646553,2.7737206859288914,85.0,36.666666666666664,-48.333333333333336
83,1000,13.663717561603917,8.35462460496772,-5.3090929566361975,2.7971470406892607,3.218856694292343,0.4217096536030822,13.075447570332477,6.790723375997021,-6.284724194335456,68.33333333333333,22.5,-45.83333333333333
84,1000,16.46947312607483,14.82013274492,-1.6493403811548308,3.4977668544168306,2.095300369133107,-1.4024664852837234,12.86572520870719,10.227650039868452,-2.6380751688387374,82.5,25.833333333333336,-56.666666666666664
85,1000,15.876836738763721,11.713366695524252,-4.163470043239469,3.5636706053611253,2.582417882167343,-0.9812527231937822,11.126550057214924,3.283511913273407,-7.843038143941517,79.16666666666666,58.33333333333333,-20.83333333333333
86,1000,-0.7451358535629726,4.702848924644143,5.447984778207116,3.201515954527314,3.8557190077101273,0.6542030531828131,10.878171780237533,3.5913108599708643,-7.286860920266669,81.66666666666667,42.5,-39.16666666666667
87,1000,21.69621637093502,17.058121065807043,-4.638095305127976,3.362719376426207,2.380724887426822,-0.9819944889993848,13.452396698072832,10.274668146686805,-3.1777285513860267,80.0,40.0,-40.0
88,1000,0.631817019409664,4.983213327984126,4.351396308574462,2.8058466392702335,4.120882442801851,1.3150358035316176,19.29119473876506,5.834123027481364,-13.457071711283696,78.33333333333334,26.666666666666664,-51.66666666666668
89,1000,28.982875483012727,29.003286950034134,0.020411467021407503,2.7662192811293047,5.185411664914754,2.419192383785449,15.432774960139394,23.398778983390976,7.966004023251582,61.666666666666664,35.0,-26.666666666666664
90,1000,11.119791849959304,12.881981836140488,1.762189986181184,2.9475016573930346,4.22314747873797,1.2756458213449355,12.882631226754238,8.72161645342906,-4.161014773325178,89.16666666666667,52.5,-36.66666666666667
91,1000,6.0729979752763175,4.511872669984118,-1.5611253052921992,3.0467375891474817,4.844937107708583,1.7981995185611015,12.519030604318782,6.4821973451735015,-6.036833259145281,76.66666666666667,44.16666666666667,-32.5
92,1000,5.110843650508756,15.737944917192781,10.627101266684026,3.8626083604101495,5.298081457407798,1.4354730969976481,13.255900998900504,19.985846095679417,6.729945096778913,71.66666666666666,55.833333333333336,-15.833333333333321
93,1000,21.699970203950446,14.341049806325668,-7.358920397624779,3.7735754702972595,2.2851684081471437,-1.4884070621501158,11.786229201574262,3.6070643493687715,-8.17916485220549,80.83333333333333,34.16666666666667,-46.66666666666666
94,1000,12.2675262944272,10.118456893093185,-2.149069401334014,3.3024665349144686,3.3866299922213225,0.08416345730685393,11.724140625610492,4.047434968383956,-7.6767056572265355,91.66666666666667,64.16666666666666,-27.500000000000014
95,1000,-9.439482346427175,-6.202270599745208,3.237211746681967,3.5264697052381706,4.216487616880481,0.6900179116423102,11.255390961935131,2.3327282377662018,-8.92266272416893,94.16666666666667,77.5,-16.66666666666667
96,1000,1.0215118093240605,2.1030849468949953,1.0815731375709348,3.4890409638348734,4.061622997366626,0.5725820335317522,11.615680078454883,5.046448557586269,-6.569231520868613,87.5,54.166666666666664,-33.333333333333336
97,1000,9.607466373867691,9.717265989569036,0.10979961570134478,3.119752997441361,2.5073473543722837,-0.6124056430690774,11.221356473154188,2.9330573645139246,-8.288299108640263,85.0,53.33333333333333,-31.66666666666667
98,1000,-11.944462040536708,-10.57712836466611,1.3673336758705972,2.9830674910004147,2.60868329667123,-0.3743841943291848,10.773507589256127,-1.0348830727544667,-11.808390662010593,76.66666666666667,49.16666666666667,-27.5
99,1000,8.512050977052343,12.516217731699486,4.004166754647143,3.443075913977548,4.3178442503973,0.874768336419752,12.220948638174779,11.855349036734708,-0.36559960144007064,85.83333333333334,65.0,-20.833333333333343
100,1000,9.279709828707915,12.39468738782492,3.114977559117005,3.0538318196658856,5.442997510702567,2.389165691036682,13.316960393573307,9.301483282586709,-4.015477110986598,81.66666666666667,64.16666666666667,-17.5
101,1000,22.660247612210284,17.84501831166667,-4.8152293005436135,3.0064825974676967,4.610893080692437,1.60441048322474,12.416517474896871,9.618353542232683,-2.7981639326641883,58.333333333333336,33.333333333333336,-25.0
102,1000,10.98043079926143,18.033883035255528,7.053452235994097,3.2591463491426635,4.124638856446201,0.8654925073035376,15.724547534010203,14.529322090996999,-1.1952254430132037,94.16666666666666,49.166666666666664,-44.99999999999999
103,1000,5.0338900736924375,3.7186408309109353,-1.3152492427815021,3.625103022553622,4.333097009928853,0.707993987375231,12.252076439737024,4.65551965914297,-7.596556780594054,74.16666666666667,46.66666666666667,-27.5
104,1000,3.9551323108830694,6.901421998869162,2.9462896879860923,3.221170276145422,4.867148264684176,1.6459779885387542,11.642979853193825,7.339429529794694,-4.303550323399131,78.33333333333333,59.166666666666664,-19.166666666666664
105,1000,22.624820813127155,22.60839779368464,-0.01642301944251301,3.3418356122684907,6.12813213196153,2.786296519693039,14.740689988087553,13.006323208282943,-1.7343667798046098,87.5,35.0,-52.5
106,1000,6.240278159026436,5.46863085979199,-0.7716472992344459,2.679884734300351,2.9873466128914807,0.3074618785911296,11.570154644993803,3.8365805718274304,-7.7335740731663725,67.5,26.666666666666668,-40.83333333333333
107,1000,34.804835875382125,30.639019686508018,-4.165816188874107,4.359989406237799,5.769389328832386,1.409399922594587,14.454195846343488,14.81118837053177,0.3569925241882821,96.66666666666666,80.83333333333333,-15.833333333333329
108,1000,30.05131020502967,22.819316286239143,-7.2319939187905256,2.9445781608775126,4.480551863018854,1.5359737021413413,14.083684874145796,11.697329420004987,-2.3863554541408085,72.5,27.5,-45.0
109,1000,27.06325912474692,30.609458251511512,3.5461991267645914,3.6749607535335023,4.167800500542099,0.4928397470085968,14.497626348127724,95.4192659069365,80.92163955880878,80.0,42.5,-37.5
110,1000,4.596803141958228,4.158777751970177,-0.4380253899880504,2.699659926000988,3.126872654158702,0.42721272815771405,11.244598435006026,3.606821987993425,-7.637776447012601,63.333333333333336,30.0,-33.333333333333336
111,1000,33.055080461064534,17.552688565590024,-15.50239189547451,3.939126239358194,4.8800090384278265,0.9408827990696325,2.671524454664098,8.37164662742027,5.700122172756172,84.16666666666667,56.66666666666667,-27.5
112,1000,9.584943375775111,11.687793708106643,2.1028503323315313,3.717643441345203,2.7133088700176318,-1.004334571327571,11.615483669567261,5.550560218319123,-6.064923451248139,89.16666666666667,55.0,-34.16666666666667
113,1000,8.937641795176798,5.729991483491337,-3.2076503116854616,3.201323969383533,3.714478238235424,0.5131542688518911,10.309612389180156,1.9425264234489426,-8.367085965731214,82.5,69.16666666666667,-13.333333333333329
114,1000,0.5729287639800962,1.5451715149766176,0.9722427509965215,3.2268932462515125,2.5169754380171026,-0.70991780823441,10.01652104969204,0.47842135494551297,-9.538099694746528,93.33333333333333,46.666666666666664,-46.666666666666664
115,1000,5.13148973209363,4.397380763013481,-0.7341089690801494,2.916022871004606,3.0167101263976313,0.10068725539302514,7.200450247988144,5.560012311957863,-1.6404379360302812,79.16666666666666,40.833333333333336,-38.33333333333332
116,1000,26.882840525442788,19.51946245111218,-7.363378074330608,3.36382213505092,3.3199047795612677,-0.043917355489652365,7.169347762503664,8.110381064790474,0.9410333022868098,89.16666666666666,39.16666666666667,-49.999999999999986
117,1000,2.760005724595338,8.63193901898267,5.871933294387333,2.8335702030774583,3.4407937082434827,0.6072235051660244,10.985698261357268,5.25172864250969,-5.733969618847578,62.5,41.666666666666664,-20.833333333333336
118,1000,-6.122267033603846,-3.4905954752235235,2.6316715583803223,2.761748555909597,3.2456693996210033,0.4839208437114064,10.065067495387003,0.48229913695114757,-9.582768358435857,61.66666666666667,30.833333333333332,-30.83333333333334
119,1000,2.8608899868850513,-1.6049982286600484,-4.4658882155451,3.1106141988011973,1.9942128306997753,-1.116401368101422,9.909923967870672,-1.0646935219227993,-10.97461748979347,71.66666666666667,14.166666666666666,-57.50000000000001
120,1000,4.360780891113025,4.63786069056451,0.2770797994514851,3.305492891718874,3.4599901813923966,0.1544972896735226,12.240065323897653,4.568027202640779,-7.6720381212568745,87.5,63.33333333333333,-24.16666666666667
121,1000,2.0148698710323654,2.3365264375420747,0.3216565665097093,3.5167754911066815,2.5686994649045745,-0.9480760262021071,12.216436177676604,7.877229421701526,-4.339206755975078,90.83333333333334,61.666666666666664,-29.16666666666668
122,1000,-3.979766840046828,-7.952260628626262,-3.9724937885794342,3.21501206235968,3.6128489486855244,0.3978368863258446,11.561162353711696,1.5719558805352252,-9.98920647317647,85.0,60.0,-25.0
123,1000,9.356194176397302,10.472021040234058,1.1158268638367552,2.7207480319565014,4.309075750541941,1.5883277185854392,12.419892335298632,8.491857869595032,-3.9280344657036004,70.0,30.833333333333336,-39.166666666666664
124,1000,4.646541429412698,11.252583692880158,6.60604226346746,3.352878221064252,3.496470843525839,0.1435926224615871,12.34591215184584,87.1891777776858,74.84326562583996,94.16666666666666,47.5,-46.66666666666666
125,1000,16.393223392948887,16.424661744453118,0.031438351504231576,2.683523484515149,5.298742773352925,2.6152192888377757,14.125989291456587,18.14923159325945,4.023242301802863,61.666666666666664,51.666666666666664,-10.0
126,1000,2.9028859937451745,6.853326013358951,3.9504400196137768,2.994152719720052,3.2252462652873044,0.23109354556725226,10.258494616964331,4.368079067975095,-5.890415548989236,75.0,37.5,-37.5
127,1000,11.969565798827396,13.026504407234585,1.0569386084071883,3.617812410644801,2.7320202717633526,-0.8857921388814485,11.27729572545626,4.894730336615716,-6.382565388840543,81.66666666666666,51.66666666666667,-29.999999999999986
128,1000,15.99508247874979,10.365740642984678,-5.629341835765112,2.7648762022231117,3.0929424470144014,0.32806624479128965,12.067440165560473,4.162314260300959,-7.905125905259514,68.33333333333334,29.166666666666664,-39.16666666666668
129,1000,-1.6193097170313697,4.598680058465954,6.2179897754973235,3.264329822163122,3.6767711691219813,0.41244134695885926,10.763159023636915,3.779868009994991,-6.9832910136419235,75.0,25.833333333333336,-49.166666666666664
130,1000,9.451682303727328,6.35711621163173,-3.0945660920955973,3.664546273779571,3.5874324752954942,-0.07711379848407685,10.999699109442096,2.6104743739199687,-8.389224735522127,90.0,33.333333333333336,-56.666666666666664
131,1000,-4.565130175890541,-0.3092219946460917,4.2559081812444495,2.765291670515409,3.4407808598373943,0.6754891893219854,11.430973875062778,3.6516588424335916,-7.779315032629186,80.0,46.66666666666667,-33.33333333333333
132,1000,26.56423394825811,17.86754130975927,-8.696692638498838,3.734622254699026,4.927381637936601,1.1927593832375747,20.044838646331087,9.633622308879875,-10.411216337451211,89.16666666666667,40.0,-49.16666666666667
133,1000,15.027297404459095,13.85211305606584,-1.1751843483932554,3.4992573682718477,2.005193428576315,-1.4940639396955326,12.134849848621233,4.8789768472178086,-7.255873001403424,85.0,34.16666666666667,-50.83333333333333
134,1000,-2.1971653868442242,1.356776020514694,3.553941407358918,2.362677086481057,1.6456935243018513,-0.7169835621792058,11.447718360973624,3.118948539409172,-8.328769821564453,53.33333333333333,11.666666666666666,-41.666666666666664
135,1000,19.80170377095989,13.96167805720372,-5.8400257137561695,3.2909500813499366,3.4217329177979874,0.13078283644805078,12.54142307812549,6.7022614739934205,-5.8391616041320695,76.66666666666666,61.666666666666664,-14.999999999999993
136,1000,-2.5929601554086856,0.8603316042240072,3.453291759632693,2.792381436444347,3.346629956961448,0.5542485205171008,11.145588172156318,4.275254661215144,-6.870333510941173,80.83333333333333,50.83333333333333,-30.0
137,1000,18.880841609362054,23.658767194314812,4.777925584952758,3.221217316389116,4.670709856496305,1.4494925401071894,14.168668881109348,12.627754739982588,-1.540914141126759,81.66666666666666,55.83333333333333,-25.83333333333333
138,1000,10.036811025007575,9.782723452775599,-0.25408757223197576,3.628878054714525,2.252450390078271,-1.376427664636254,11.513505710127614,6.350595118357183,-5.162910591770431,83.33333333333334,25.833333333333336,-57.50000000000001
139,1000,13.99264717958102,9.177183264473964,-4.815463915107056,3.514884864860271,2.3668713760283047,-1.1480134888319662,11.746669939262189,3.263395919119172,-8.483274020143018,78.33333333333334,48.333333333333336,-30.000000000000007
140,1000,8.016075789888589,9.005210789454555,0.989134999565966,2.270019991915463,3.877776751362142,1.607756759446679,13.304856079736304,6.201542872515486,-7.103313207220817,46.666666666666664,24.166666666666664,-22.5
141,1000,12.522083095786085,14.897555550863274,2.3754724550771886,3.5593269384362323,5.635288523828902,2.07596158539267,25.777026294682525,12.762022941927786,-13.01500335275474,74.16666666666666,42.5,-31.666666666666657
142,1000,8.745492467699446,9.679258430287806,0.9337659625883603,3.5573278618616424,4.039314092747308,0.4819862308856653,12.499854182625558,10.10137976330987,-2.398474419315688,80.0,49.16666666666667,-30.83333333333333
143,1000,15.782521684251027,15.471188158533744,-0.31133352571728246,3.578353536966757,5.5564011751671964,1.9780476382004393,13.019507066931425,10.309083461986823,-2.7104236049446015,85.0,75.0,-10.0
144,1000,25.90496702492311,21.89915796833173,-4.0058090565913815,2.9664153454708746,3.9932859065452853,1.0268705610744107,13.91349112564495,12.309534254144982,-1.6039568714999675,77.5,44.16666666666667,-33.33333333333333
145,1000,-8.514866351813922,-6.491550356496834,2.0233159953170876,3.0768831623731017,2.6455720809905383,-0.43131108138256335,9.066624091215303,-5.58521789499451,-14.651841986209813,71.66666666666667,63.33333333333333,-8.333333333333343
146,1000,15.704160420053913,12.977939192597443,-2.7262212274564703,3.022371168144196,3.6277337880147997,0.6053626198706037,11.958649304375335,5.867326535904627,-6.091322768470708,64.16666666666666,40.833333333333336,-23.33333333333332
147,1000,7.697938441830843,9.459424584321653,1.76148614249081,3.001226207121202,5.036415844451885,2.0351896373306833,12.190545295664323,10.759875620142179,-1.4306696755221449,70.0,52.5,-17.5
148,1000,9.067149034209155,7.290178330529695,-1.77697070367946,3.363282615767519,3.886004429045773,0.5227218132782538,11.118301787489514,4.265560206201058,-6.8527415812884565,75.0,46.66666666666667,-28.33333333333333
149,1000,20.051333666486016,14.249784741138027,-5.801548925347989,2.995042335439419,3.825047917941584,0.830005582502165,12.810262576418863,7.828514785255702,-4.98174779116316,66.66666666666667,29.166666666666664,-37.50000000000001
0,1500,9.923492190854265,43.80089669686156,33.877404506007295,3.288660431761593,3.8489359438649373,0.5602755121033445,11.358869804539173,11.413039526716705,0.05416972217753191,80.83333333333334,57.5,-23.333333333333343
1,1500,12.89418179344064,6.602757659578962,-6.291424133861679,3.3010137881671104,4.081028225738143,0.7800144375710323,15.58482748653054,5.02754437030879,-10.55728311622175,93.33333333333334,24.166666666666664,-69.16666666666669
2,1500,24.468656667393972,7.294401392672056,-17.174255274721915,2.9841417874120113,3.3949547950826395,0.4108130076706282,12.061815930568054,5.889623782437048,-6.172192148131006,74.16666666666667,40.833333333333336,-33.333333333333336
3,1500,24.302549556461162,15.664041329701494,-8.638508226759669,3.330572769081323,3.378385530447637,0.04781276136631396,13.152508275144159,8.968582694913074,-4.183925580231085,82.5,25.833333333333336,-56.666666666666664
4,1500,15.874490593129087,32.3683636338042,16.493873040675112,2.9464126511668067,4.718668000183152,1.7722553490163455,13.63133626195594,23.91767468802033,10.28633842606439,83.33333333333333,65.83333333333334,-17.499999999999986
5,1500,2.709798208013958,7.550835110538645,4.841036902524687,3.7447409973130514,2.0533535934477722,-1.6913874038652792,11.33361205646879,3.013521341130909,-8.32009071533788,80.0,27.5,-52.5
6,1500,11.280502825932427,-0.3366718985714279,-11.617174724503855,3.0895742767776024,3.9249819001545325,0.8354076233769301,10.97166954427291,2.852835749272309,-8.1188337950006,86.66666666666667,22.5,-64.16666666666667
7,1500,27.186431770565722,11.886981472487923,-15.299450298077799,3.623021321086589,2.0178181494749294,-1.6052031716116595,20.552144728225286,3.9483091658648606,-16.603835562360427,87.5,20.0,-67.5
8,1500,24.608956176345686,15.325961743749271,-9.282994432596414,3.071399219067343,4.1623689386968605,1.0909697196295176,-1.6139193158462573,12.25039807855901,13.864317394405267,77.5,43.33333333333333,-34.16666666666667
9,1500,25.942739969640872,7.316455161637703,-18.62628480800317,3.9602926764142223,2.678609322700581,-1.2816833537136412,11.042222662486733,9.965415031737223,-1.07680763074951,94.16666666666667,37.5,-56.66666666666667
10,1500,19.722169433945446,10.105318477539171,-9.616850956406275,3.5427130846618455,3.3081300595590504,-0.23458302510279516,14.55619185357111,6.321027030564186,-8.235164823006926,83.33333333333334,37.5,-45.83333333333334
11,1500,5.275073844933842,6.9584333377910035,1.6833594928571616,3.0386893371447785,3.5307515387069515,0.49206220156217295,14.528556770868416,6.0333440780209635,-8.495212692847453,69.16666666666667,35.0,-34.16666666666667
12,1500,31.400343944950038,9.331090418106625,-22.06925352684341,3.339791827320054,3.344977102385823,0.005185275065768824,14.387452178181558,7.305741298620716,-7.081710879560842,82.5,33.333333333333336,-49.166666666666664
13,1500,-11.255164453078258,1.6115674364370447,12.866731889515304,2.609529017040612,3.688232632173748,1.0787036151331364,10.57970563524908,3.75248117458018,-6.8272244606689005,66.66666666666667,55.833333333333336,-10.833333333333336
14,1500,51.30809349859584,-7.574531181448563,-58.8826246800444,3.3522816059115517,3.3508438566102035,-0.0014377493013482123,15.585775687544778,-3.252489657228308,-18.838265344773085,75.83333333333334,40.0,-35.83333333333334
15,1500,41.1286368190019,8.4892933643963,-32.639343454605594,3.985918305503143,1.5310815210558633,-2.45483678444728,23.358724755598903,3.73866657618509,-19.620058179413814,77.5,1.6666666666666667,-75.83333333333333
16,1500,25.93476307448308,10.288317837041427,-15.646445237441652,3.1691035411528077,4.25021131440572,1.0811077732529126,12.131635431558685,4.775488539942363,-7.356146891616322,73.33333333333334,60.833333333333336,-12.500000000000007
17,1500,-13.276368917324177,19.679704197958394,32.95607311528257,2.898439562540732,4.949782305489734,2.051342742949002,8.164991001055055,11.994706827562297,3.8297158265072415,60.0,49.166666666666664,-10.833333333333336
18,1500,14.779544425440672,15.543214829517327,0.7636704040766542,3.5273715507097987,3.531874251092368,0.00450270038256928,14.575282306170912,9.390533849401494,-5.184748456769418,75.0,30.833333333333336,-44.166666666666664
19,1500,12.390229711119094,-12.863447285626805,-25.2536769967459,3.671613313374109,3.2417549168122735,-0.42985839656183567,12.710036928284252,-11.307369967063085,-24.017406895347335,82.5,38.33333333333333,-44.16666666666667
20,1500,-2.307903460799421,-0.4619560754614227,1.8459473853379982,3.522844852893265,2.764019807133948,-0.7588250457593171,11.66142588284802,2.6444049664692937,-9.017020916378726,76.66666666666667,28.333333333333336,-48.333333333333336
21,1500,7.81078804685722,14.524987624081787,6.714199577224567,2.9681195291690803,2.3501394464254557,-0.6179800827436246,13.697250557638373,8.002045530007983,-5.69520502763039,86.66666666666666,44.16666666666667,-42.499999999999986
22,1500,4.2232967569228785,11.744805047028484,7.521508290105605,3.2393877684550763,3.471512220478575,0.23212445202349885,12.17575230149035,7.291441977474933,-4.884310324015417,76.66666666666666,29.166666666666664,-47.49999999999999
23,1500,8.087164002618309,-3.664679481314126,-11.751843483932435,3.231637951120059,2.2471838794159225,-0.9844540717041363,2.3837767829709033,-5.288567571563252,-7.672344354534156,70.0,29.166666666666668,-40.83333333333333
24,1500,5.423350249043368,20.969380453322263,15.546030204278894,3.205255456521223,3.133412983110177,-0.07184247341104566,18.362710504555977,5.079167343258839,-13.283543161297139,83.33333333333334,39.166666666666664,-44.16666666666668
25,1500,25.74355220525959,7.4832661162609115,-18.26028608899868,3.3332888400743297,3.2511546198035743,-0.08213422027075534,13.668619956216244,7.101430659198704,-6.567189297017539,69.16666666666667,41.666666666666664,-27.500000000000007
26,1500,0.648240038852177,1.1289652793907479,0.4807252405385709,3.244748631517115,2.0882915181369848,-1.1564571133801302,11.009335435627655,3.8421548834605357,-7.167180552167119,80.83333333333333,34.166666666666664,-46.666666666666664
27,1500,26.37771537030389,-3.4873108713350254,-29.865026241638915,2.8707393078338637,3.1347220436419474,0.26398273580808373,13.936736855220545,1.5855281175549685,-12.351208737665576,69.16666666666666,25.0,-44.16666666666666
28,1500,16.014790102080802,7.050636861232529,-8.964153240848272,2.9361300752964166,4.102954265868658,1.1668241905722416,11.939891774049126,6.807203949520968,-5.132687824528158,60.833333333333336,34.166666666666664,-26.66666666666667
29,1500,23.395998883234668,-6.435946704955764,-29.831945588190433,3.2279712480106193,2.1638129147852583,-1.064158333225361,12.51771724062738,-4.111847705020888,-16.62956494564827,87.5,19.166666666666668,-68.33333333333333
30,1500,-5.287743031360925,-11.618582411884637,-6.330839380523711,3.771469989277196,2.7741545533131076,-0.9973154359640883,12.010329617952586,-10.039335251219683,-22.04966486917227,84.16666666666666,55.0,-29.166666666666657
31,1500,-1.3668644467436653,20.02693375188571,21.393798198629376,2.5143404241501637,4.975267102235645,2.4609266780854817,10.219645176595037,12.624604042103016,2.4049588655079788,62.5,65.83333333333334,3.333333333333343
32,1500,-0.1982493061274293,28.56338464353836,28.76163394966579,3.3658341224647,4.4092610886633885,1.0434269661986884,10.237542864731019,16.374661602929663,6.1371187381986445,88.33333333333334,48.33333333333333,-40.000000000000014
33,1500,9.866715466495869,14.49800694928336,4.631291482787491,2.9322636408272573,6.306263074672907,3.37399943384565,7.344522533842723,11.884674763152336,4.540152229309613,83.33333333333334,59.16666666666667,-24.16666666666667
34,1500,7.293932163545125,5.107793661183724,-2.186138502361401,2.9216428544131916,3.300131041667112,0.3784881872539203,11.303634552662922,5.9165258951011435,-5.387108657561779,77.5,50.0,-27.5
35,1500,25.988020580389517,5.092309099995074,-20.895711480394443,3.312758265086596,3.1284692395229983,-0.1842890255635976,13.255491032707,-2.5074707893952386,-15.76296182210224,94.16666666666666,41.66666666666667,-52.499999999999986
36,1500,1.4722063857391943,6.657657467429634,5.18545108169044,2.6682240621952698,3.447340632415774,0.7791165702205043,15.990358724208775,81.10084983255857,65.11049110834979,65.83333333333333,58.333333333333336,-7.499999999999993
37,1500,-2.300161180205096,13.055596613104159,15.355757793309255,3.0855331263975794,4.351215353416064,1.2656822270184849,9.710849091467843,5.881383495675063,-3.8294655957927795,70.83333333333334,32.5,-38.33333333333334
38,1500,22.972988825308338,19.324732363436723,-3.6482564618716147,3.55810232366696,5.3143668262007004,1.7562645025337402,14.370677892969175,13.816294924710437,-0.5543829682587376,83.33333333333333,42.5,-40.83333333333333
39,1500,5.540892145339038,12.206526507926462,6.665634362587424,3.1148567823668016,4.52053100705722,1.4056742246904181,11.212153131327307,7.349851068934843,-3.862302062392464,72.5,44.166666666666664,-28.333333333333336
40,1500,-0.4532753366132458,13.917570519272404,14.37084585588565,2.2421665386354728,4.9218444459385715,2.6796779073030987,11.748012957195254,12.419808679930288,0.671795722735034,60.83333333333333,57.5,-3.3333333333333286
41,1500,-12.975827661526262,11.831847050073785,24.807674711600047,2.2135190472677193,3.537487131715325,1.3239680844476056,10.250202090810046,11.797909390776207,1.5477072999661612,61.66666666666667,50.0,-11.666666666666671
42,1500,20.28712130276775,6.930983433865667,-13.356137868902085,3.682191182509208,3.6114434032922804,-0.07074777921692776,9.382874104033977,7.32173714939397,-2.0611369546400073,96.66666666666667,45.83333333333333,-50.83333333333334
43,1500,3.798409782488843,7.040783049567012,3.242373267078169,3.2616496751641,3.450047988404577,0.18839831324047696,11.582574605532848,5.300685640330882,-6.281888965201966,75.83333333333334,33.33333333333333,-42.500000000000014
44,1500,15.590137742210208,8.462781918724826,-7.127355823485383,3.6864647139289595,1.9239997387274883,-1.7624649752014712,20.651052500208,2.7730988567813863,-17.877953643426615,85.0,20.0,-65.0
45,1500,4.2906311366371686,1.6617749530184245,-2.628856183618744,3.8859700995493194,2.2124962594372004,-1.673473840112119,11.540227201991904,-0.8897086089184159,-12.429935810910319,91.66666666666667,30.0,-61.66666666666667
46,1500,5.31636600810359,5.85011413998513,0.5337481318815396,2.3614638479794547,3.2013101347243085,0.8398462867448537,11.439233949197991,2.733109229848263,-8.706124719349727,52.5,60.83333333333333,8.333333333333329
47,1500,-0.15132639343454768,23.87484720726554,24.026173600700087,2.548906011175663,6.439159864742433,3.89025385356677,7.5158868606317375,24.44238706565811,16.92650020502637,62.5,47.5,-15.0
48,1500,3.8392327165316376,3.377276641070215,-0.4619560754614227,2.8154460439300437,2.984610818690911,0.16916477476086733,9.481556499045695,0.4466720147743519,-9.034884484271343,70.0,10.833333333333332,-59.16666666666667
49,1500,9.166390994554586,7.0335099980996185,-2.1328809964549675,3.1058953133494565,3.7233393825833954,0.6174440692339389,12.339758585196957,82.29073730691587,69.95097872171891,81.66666666666667,46.666666666666664,-35.00000000000001
50,1500,6.516419500224058,6.883122062918923,0.366702562694865,2.9589437955097657,5.423084992331623,2.4641411968218576,11.85560989284824,10.518726051666594,-1.3368838411816455,82.5,47.5,-35.0
